IP ADDR            PORT                APPLICATION                                 CLASS  DPI/AppMap  IDLE TIME MS
10.71.114.60      35100                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        108494
10.134.202.85      7680                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        162462
165.225.29.15       443                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI        288457
10.24.112.19      53876                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        305902
10.24.112.19      53656                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        363142
52.114.142.202      443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        313178
10.71.114.60      36332                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         41630
10.71.122.71         53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM        140239
216.58.208.194      443             APP_GOOGLE_ADS                         APP_CLASS_WEB         DPI        480608
10.20.21.205      51974                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        272683
10.71.114.60       7107                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         47702
17.253.73.202       443         APP_IOS_OTA_UPDATE                         APP_CLASS_WEB         DPI        204269
10.71.114.60      44826                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        359462
104.22.57.185       443             APP_CLOUDFLARE              APP_CLASS_INFRASTRUCTURE         DPI        185156
2.18.99.253         443              APP_OFFICE365      APP_CLASS_BUSINESS_COLLABORATION         DPI        236057
10.71.114.60      51905                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        553527
10.71.114.60      45743                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        342683
52.97.250.210       443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        330630
192.36.143.130      123                    APP_NTP             APP_CLASS_NETWORK_SERVICE         APM        112482
178.249.101.99      443             APP_LIVEPERSON                         APP_CLASS_WEB         DPI        561644
10.24.54.13        9990                 APP_SPLUNK                         APP_CLASS_WEB         DPI          3635
10.71.114.60       4985                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        119446
52.142.237.134      443              APP_OFFICE365      APP_CLASS_BUSINESS_COLLABORATION         DPI        238556
31.13.81.33        5222               APP_WHATSAPP  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI         84479
34.214.82.71        443                APP_MOZILLA                         APP_CLASS_WEB         DPI           683
142.251.36.3        443                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         16907
52.114.133.163      443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        240212
18.158.134.131      443                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI        137162
10.71.114.60      48405                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        599461
10.71.114.60      37099                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        418710
10.71.113.250     53838                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        598822
52.112.120.20       443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        253180
104.18.27.218       443             APP_CLOUDFLARE              APP_CLASS_INFRASTRUCTURE         DPI        269111
52.112.120.170      443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        259271
10.71.114.60      26302                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        222354
10.71.114.60      36311                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        492034
104.18.26.218       443             APP_CLOUDFLARE              APP_CLASS_INFRASTRUCTURE         DPI        449327
13.107.3.254        443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        235966
13.69.109.131       443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        466434
10.20.36.194      57455                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        441224
10.20.33.13       51439                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        282090
10.71.114.60      12251                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         58017
10.71.114.60       7007                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         84425
31.13.81.9          443               APP_FACEBOOK           APP_CLASS_SOCIAL_NETWORKING         DPI        479786
10.15.1.65        62897                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        205853
10.20.21.205      52230                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        122768
10.34.196.2          53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM        303921
10.71.114.60      49368                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         12014
13.69.68.64         443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        265875
142.251.39.99        80                   APP_OCSP        APP_CLASS_BUSINESS_APPLICATION         DPI        227413
10.71.114.60      29551                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        204432
142.250.179.206     443             APP_GOOGLE_GEN                         APP_CLASS_WEB         DPI        301956
10.71.114.60      46907                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        239794
10.71.114.60      49327                   APP_SNMP                  APP_CLASS_MANAGEMENT         DPI         12934
216.58.208.110      443                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        138930
10.90.8.54          389                   APP_LDAP              APP_CLASS_AUTHENTICATION         DPI        568734
40.99.148.82        443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        400316
142.251.39.106      443                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        362451
54.217.218.103      443                 APP_AMAZON                         APP_CLASS_WEB         DPI          7535
17.57.163.28        443         APP_APPLE_LOCATION                         APP_CLASS_WEB         DPI         46795
20.82.250.189       443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        269290
13.89.179.8         443              APP_MICROSOFT                         APP_CLASS_WEB         DPI         22695
104.212.67.154      443                  APP_HTTP2                         APP_CLASS_WEB         DPI        216886
10.71.114.60      15386                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        387097
205.251.197.181      53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM        139552
88.221.180.70        80                   APP_OCSP        APP_CLASS_BUSINESS_APPLICATION         DPI          5054
10.20.21.205      52007                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        218982
10.90.8.55        57746                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        570201
10.71.113.250     50581                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        118884
10.71.114.234     52882                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        550189
10.15.2.10        53449                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        462545
10.71.113.250     50589                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        119490
52.232.19.237       443          APP_WINDOWS_AZURE              APP_CLASS_INFRASTRUCTURE         DPI        513342
52.114.76.235       443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        225113
93.184.220.29        80               APP_SYMANTEC                         APP_CLASS_WEB         DPI           526
10.71.114.60      30285                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        286584
10.71.54.11        8090                 APP_SPLUNK                         APP_CLASS_WEB         DPI        322581
10.71.114.119     52496                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        341795
40.126.31.68        443              APP_OFFICE365      APP_CLASS_BUSINESS_COLLABORATION         APM        261499
10.20.34.109      53557                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        543467
10.71.114.60      11534                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        373393
40.99.204.178       443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        248358
10.71.113.250     50097                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        379327
10.71.114.60      25922                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        133255
10.71.113.250     53857                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        599345
10.29.0.5         57370                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        372834
10.71.114.60      51468                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        538714
10.90.8.55        57750                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        569335
10.71.114.236     52311                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        263810
216.58.214.4        443                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        135443
20.44.10.123        443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        162815
10.71.114.60      37874                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        406598
10.71.114.60       9252                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        572772
20.86.249.62        443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        297376
10.71.114.60      47703                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        468507
192.168.1.112      7680                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        503819
20.120.112.165      443              APP_OFFICE365      APP_CLASS_BUSINESS_COLLABORATION         DPI        212608
142.251.39.98       443             APP_GOOGLE_ADS                         APP_CLASS_WEB         DPI        436071
52.109.76.34        443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        488784
40.99.148.114       443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        431793
52.97.151.146       443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI         72626
44.241.28.160       443                APP_MOZILLA                         APP_CLASS_WEB         DPI           333
10.71.114.60      45360                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        167698
75.2.53.94          443              APP_GRAMMARLY                         APP_CLASS_WEB         DPI           222
40.99.204.50        443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        109917
20.44.10.122        443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        498234
10.24.112.19        389                   APP_LDAP              APP_CLASS_AUTHENTICATION         DPI        366928
54.80.151.148       443              APP_GRAMMARLY                         APP_CLASS_WEB         DPI        434334
10.71.114.60      17884                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        476011
52.182.143.210      443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        234654
