FID        SECURE  SEGID     FDSN  MAX_RECV_FDSN  FDSN_READ  LAST_LATE_FDSN         SRC_IP          DEST_IP  SRC_PORT  DEST_PORT  PROTO  DSCP  PRIORITY                      APPLICATION                                 APP_CLASS   TRAFFIC-TYPE                                 ROUTE  ROUTE-POL     LINK-POL               BIZ-POL      NH-ID    LINK-ID               FLAGS1  VERSION    SRC            ADDR              SR              DR  FLOW AGE MS  IDLE TIME MS  CBH-FLOW  DROPS
43226845        1      0        1              0          0               0  10.239.30.152     10.104.64.99     57993         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000001L        1  local  0x7f9416e8f910  0x7f948e584170  0x7f948e5ce7b0        82450         82450         0      0
43227025        0      0        0              0          0               0   10.239.30.16     148.139.7.68     50066        443      6     0    normal            APP_SERVICE_NOW(3773)                         APP_CLASS_WEB(19)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f9416e898e0  0x7f948e584170  0x7f948e5845c0        53775         10522         0      0
43225486        0      0        0              0          0               0  10.239.30.155    52.97.201.114     63009        443      6     0    normal              APP_OFFICE365(1448)       APP_CLASS_BUSINESS_COLLABORATION(5)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a45a78b0  0x7f948e584170  0x7f948e5845c0       205338        205105         0      0
43225627        1      0        1              1          1               0   10.239.30.64    10.230.134.18     61703         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f93f8012ff0  0x7f948e584170  0x7f948e5d9880       186626        186422         0      0
38460426        1      0   175371         194967     194967               0  10.239.30.173    10.71.104.141      5264       5246     17    48    normal                   APP_DTLS(1291)           APP_CLASS_TUNNELING_AND_VPN(18)  transactional               Branch to Branch Direct    gateway  loadbalance     Tunneling and VPN  68745f57-        N/A     0x8003800000000L        1  local  0x7f9438047170  0x7f948e584170  0x7f948e5ce080    839357725         23992         0      1
43224865        1      0        1              0          0               0  10.239.30.157       10.9.250.2     14330        389     17     0    normal                    APP_LDAP(100)               APP_CLASS_AUTHENTICATION(3)  transactional               Branch to Branch Direct    gateway  loadbalance        Authentication  68745f57-        N/A     0x8002800000001L        1  local  0x7f9416e605e0  0x7f948e584170  0x7f948e5ce7b0       279638        279638         0      0
43226172        0      1        0              0          0               0  192.168.0.148          8.8.4.4     56704         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f94a41d58a0  0x7f948e5bc830  0x7f948e584730       142197        142172         0      0
43226247        0      0        0              0          0               0   10.239.30.24     52.109.32.24     61362        443      6     0    normal              APP_MICROSOFT(2821)                         APP_CLASS_WEB(19)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f942f13bb60  0x7f948e584170  0x7f948e5842e0       136503         27282         0      0
43226002        1      0        1              0          0               0  10.239.30.157    10.104.64.235     14033        389     17     0    normal                    APP_LDAP(100)               APP_CLASS_AUTHENTICATION(3)  transactional               Branch to Branch Direct    gateway  loadbalance        Authentication  68745f57-        N/A     0x8002800000001L        1  local  0x7f93f802a7e0  0x7f948e584170  0x7f948e5ce7b0       153627        153627         0      0
43227240        0      0        0              0          0               0  10.239.30.121     100.21.10.50      4299       9930     17     0    normal                     APP_UDP(216)               APP_CLASS_OTHER_TCP_UDP(21)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-      0x20000a000000L        1  local  0x7f943373cce0  0x7f948e584170  0x7f948e5845c0        29425         29256         0      0
43226710        1      0        1              1          1               0  10.239.30.152      10.71.50.53     59056         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f9416e701d0  0x7f948e584170  0x7f948e5ce080        98338         98301         0      0
43225507        0      0        0              0          0               0   10.239.30.24    165.225.29.15     61024        443      6     0    normal                    APP_HTTPS(68)                         APP_CLASS_WEB(19)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        3  local  0x7f940d6c44b0  0x7f948e584170  0x7f948e5842e0       204408        204223         0      0
43225402        0      0        0              0          0               0   10.239.30.23  147.161.249.114     56737       7680      6     0    normal                     APP_TCP(205)               APP_CLASS_OTHER_TCP_UDP(21)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x40a0000a000000L        1  local  0x7f940d6b95d0  0x7f948e584170  0x7f948e5845c0       213686        213669         0      0
43225905        0      0        0              0          0               0   10.239.30.18    145.14.152.92     61357      43967      6     0    normal                      APP_FTP(45)                 APP_CLASS_FILE_SHARING(7)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a415fe10  0x7f948e584170  0x7f948e5845c0       162976        162863         0      0
43227262        1      0        1              1          1               0  10.239.30.152      10.71.50.53     58146         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94a4028e30  0x7f948e584170  0x7f948e5ce080        26705         26667         0      0
43226972        0      1        0              0          0               0  192.168.0.148          8.8.4.4     58429         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f9419508590  0x7f948e5bc830  0x7f948e584730        57590         57582         0      0
43227172        1      0        4              0          0               0   10.239.30.16     10.71.112.31     50091       5508      6     0    normal                     APP_TCP(205)               APP_CLASS_OTHER_TCP_UDP(21)  transactional               Branch to Branch Direct    gateway  loadbalance     Default-Any-Other  68745f57-        N/A     0x8202800000000L        1  local  0x7f9438005d10  0x7f948e584170  0x7f948e5ce080        39104         32069         0      0
43227212        0      0        0              0          0               0   10.239.30.73   194.58.207.148       123        123     17    46    normal                     APP_NTP(137)             APP_CLASS_NETWORK_SERVICE(13)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f94a40c8050  0x7f948e584170  0x7f948e5845c0        34263         34229         0      0
43226092        1      0        1              1          1               0  10.239.30.152     10.71.122.71     57972         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94a429ca00  0x7f948e584170  0x7f948e5ce080       146288        146251         0      0
43227214        0      0        0              0          0               0   10.239.30.24      192.168.1.5     61549         80      6     0    normal                     APP_TCP(205)               APP_CLASS_OTHER_TCP_UDP(21)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x40a0020a000000L        1  local  0x7f9416e02cb0  0x7f948e584170  0x7f948e5842e0        33946         33929         0      0
43226641        1      0        5              0          0               0  10.239.30.169      10.71.30.46     53769      32626      6     0    normal                     APP_TCP(205)               APP_CLASS_OTHER_TCP_UDP(21)  transactional               Branch to Branch Direct    gateway  loadbalance     Default-Any-Other  68745f57-        N/A     0x8202800000000L        1  local  0x7f9416e3e530  0x7f948e584170  0x7f948e5ce080       105130         90109         0      0
43225393        0      0        0              0          0               0   10.239.30.58    52.39.184.169     36487       9930     17     0    normal                     APP_WTP(226)             APP_CLASS_NETWORK_SERVICE(13)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f94a4284a30  0x7f948e584170  0x7f948e5845c0       214468        214301         0      0
43226611        0      1        0              0          0               0  192.168.0.148     17.57.163.28     58844        443      6     0    normal         APP_APPLE_LOCATION(2518)                         APP_CLASS_WEB(19)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f9438010370  0x7f948e5bc830  0x7f948e584450       107726        107086         0      0
43224989        1      0        5              0          0               0  10.239.30.171      10.71.30.46     52757      32626      6     0    normal                     APP_TCP(205)               APP_CLASS_OTHER_TCP_UDP(21)  transactional               Branch to Branch Direct    gateway  loadbalance     Default-Any-Other  68745f57-        N/A     0x8202800000000L        1  local  0x7f94a4103690  0x7f948e584170  0x7f948e5ce080       267280        252261         0      0
43184992        0      0        0              0          0               0   10.239.30.21      20.54.37.73     64708        443      6     0    normal               APP_ONEDRIVE(2820)                         APP_CLASS_WEB(19)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4000000a000000L        1  local  0x7f9421bd0d00  0x7f948e584170  0x7f948e5842e0      5518982           599         0      0
43225224        1      0        1              1          1               0  10.239.30.152      10.34.196.3     59477         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94a41677e0  0x7f948e584170  0x7f948e5ce7b0       234678        234546         0      0
43226487        0      1        0              0          0               0   192.168.0.18          8.8.4.4     53888         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f94a45e3f90  0x7f948e5bc830  0x7f948e584730       118983        118954         0      0
